🏆🔞动作片场,#genre#
刀锋战士2(HD国语)2002,https://yzzy21.playback-speed.com/20250312/41937_b632e716/index.m3u8
街头女霸王(HD中字)1981,https://yzzy21.playback-speed.com/20250311/41914_29596eb7/index.m3u8
天空部队(HD中字)2025,https://yzzy21.playback-speed.com/20250310/41904_3b8341c5/index.m3u8
太阳之子(HD国语)1990,https://yzzy21.playback-speed.com/20250310/41906_5f0b38f5/index.m3u8
猎血行动(HD中字)2024,https://yzzy21.playback-speed.com/20250310/41907_f2131a34/index.m3u8
王者无敌(HD中字)1980,https://yzzy21.playback-speed.com/20250310/41897_31aa1b4f/index.m3u8
252生存者(HD中字)2008,https://yzzy21.playback-speed.com/20250308/41867_eb47b326/index.m3u8
赤羽骨子的亲卫队(HD中字)2024,https://yzzy21.playback-speed.com/20250308/41865_59c3d067/index.m3u8
多罗罗(HD中字)2007,https://yzzy21.playback-speed.com/20250306/41844_762ae7ea/index.m3u8
火星幽灵(HD中字)2001,https://yzzy21.playback-speed.com/20250306/41848_e0da3c00/index.m3u8
绝命北极(HD中字)2001,https://yzzy21.playback-speed.com/20250307/41858_72ce881b/index.m3u8
空中劫持(HD中字)1996,https://yzzy21.playback-speed.com/20250307/41859_1bccffce/index.m3u8
九州千秋令(HD国语)2025,https://yzzy21.playback-speed.com/20250307/41862_6d79297b/index.m3u8
坚毅奇兵(HD中字)2025,https://yzzy21.playback-speed.com/20250306/41843_5370da43/index.m3u8
威廉·退尔(HD中字)2024,https://yzzy21.playback-speed.com/20250305/41829_e612c5a1/index.m3u8
大漠孤侠(HD国语)2025,https://yzzy21.playback-speed.com/20250305/41839_d1864d23/index.m3u8
十一人的贼军(HD中字)2024,https://yzzy21.playback-speed.com/20250304/41826_49311c5a/index.m3u8
沙海狂鲨(HD中字)2012(HD中字),https://yzzy21.playback-speed.com/20250303/41811_b59c10b3/index.m3u8
冷钱包(HD中字)2024,https://yzzy21.playback-speed.com/20250303/41814_5d625d45/index.m3u8
飞速追杀(HD中字)2025,https://yzzy21.playback-speed.com/20250303/41815_178076f4/index.m3u8
峨眉功夫(HD国语)2025,https://yzzy21.playback-speed.com/20250303/41817_01dba2de/index.m3u8
刺客公会(HD中字)2024,https://yzzy21.playback-speed.com/20250302/41802_ac8f31bb/index.m3u8
角斗士2(HD中字)|(HD国语)2024,https://yzzy21.playback-speed.com/20241224/40737_fa53a154/index.m3u8
角斗士2(HD中字)|(HD国语)2024,https://yzzy21.playback-speed.com/20250302/41797_d835ef7b/index.m3u8
瀚海神龙(HD国语)2025,https://yzzy21.playback-speed.com/20250301/41791_d2b831db/index.m3u8
苍月(HD国语)2025,https://yzzy21.playback-speed.com/20250301/41789_2750a677/index.m3u8
家族命运之战(HD中字)2024,https://yzzy21.playback-speed.com/20250301/41788_dcc4f5d4/index.m3u8
欺负(HD中字)2007,https://yzzy21.playback-speed.com/20250301/41787_c2e4df7a/index.m3u8
杀出银河系(HD中字)1982,https://yzzy21.playback-speed.com/20250301/41785_74cb62f8/index.m3u8
鬼城杀(HD中字)2025,https://yzzy21.playback-speed.com/20250301/41784_2b18ff4b/index.m3u8
杀手保镖(HD中字)2002,https://yzzy21.playback-speed.com/20250228/41773_5f8537ea/index.m3u8
痉挛(HD中字)1974,https://yzzy21.playback-speed.com/20250227/41762_08720487/index.m3u8
蝴蝶之吻(HD中字)2006,https://yzzy21.playback-speed.com/20250227/41758_0021bbfa/index.m3u8
刑房(HD中字)2007,https://yzzy21.playback-speed.com/20250227/41754_9b9488cd/index.m3u8
坏孩子下地狱2(HD中字)2017,https://yzzy21.playback-speed.com/20250227/41750_951b2fe9/index.m3u8
御用牙/鬼之半藏，小判的去向(HD中字)1974,https://yzzy21.playback-speed.com/20250225/41739_3c53a0ce/index.m3u8
超级豪华(HD中字)2019,https://yzzy21.playback-speed.com/20250225/41733_2366fbaf/index.m3u8
威震八方3(HD中字)2007,https://yzzy21.playback-speed.com/20250225/41730_4db53cc0/index.m3u8
前任杀神(HD中字)2025,https://yzzy21.playback-speed.com/20250225/41729_2aa5ede3/index.m3u8
生死排爆(HD国语)2025,https://yzzy21.playback-speed.com/20250225/41725_b2061e13/index.m3u8
江湖(HD国语)2004,https://svip.high25-playback.com/20250225/20596_121736b9/index.m3u8
世界大战：辐射(HD中字)2025,https://yzzy21.playback-speed.com/20250224/41718_7c827f63/index.m3u8
归来的玩命警探(HD中字)2024,https://yzzy21.playback-speed.com/20250224/41716_24939fa2/index.m3u8
虚拟英雄(HD中字)2013,https://yzzy21.playback-speed.com/20250223/41709_1279e830/index.m3u8
断点(HD中字)2009,https://yzzy21.playback-speed.com/20250223/41706_23132911/index.m3u8
亡命之徒(HD中字)2025,https://yzzy21.playback-speed.com/20250222/41698_bccdc47f/index.m3u8
逆途(HD中字)2024,https://yzzy21.playback-speed.com/20250222/41693_17efd1b3/index.m3u8
特工同盟(HD中字)2024,https://yzzy21.playback-speed.com/20250222/41692_f1593bc5/index.m3u8
将死(HD中字)2024,https://yzzy21.playback-speed.com/20250222/41682_11c74556/index.m3u8
天马星空(HD国语)2025,https://yzzy21.playback-speed.com/20250222/41685_adbd1b59/index.m3u8
猛虎3(HD中字)2023,https://yzzy21.playback-speed.com/20250220/41670_8d18bb80/index.m3u8
奇门机关卷(HD国语)2025,https://yzzy21.playback-speed.com/20250221/41672_0427e4c8/index.m3u8
蜜糖(HD中字)1974,https://yzzy21.playback-speed.com/20250220/41651_40f29018/index.m3u8
展昭·探案(HD国语)2025,https://yzzy21.playback-speed.com/20250220/41659_57aeea61/index.m3u8
特罗马之战(HD中字)1988,https://yzzy21.playback-speed.com/20250218/41629_3a7857a3/index.m3u8
特警荣耀(HD国语)2025,https://yzzy21.playback-speed.com/20250218/41621_9227f09a/index.m3u8
康斯坦丁(HD中字)2005,https://yzzy21.playback-speed.com/20250218/41612_bb0cec6b/index.m3u8
峡谷2025(HD中字),https://yzzy21.playback-speed.com/20250215/41573_46581845/index.m3u8
插翅难飞2025(HD中字),https://yzzy21.playback-speed.com/20250215/41574_a860a1a7/index.m3u8
创伤2017(HD中字),https://yzzy21.playback-speed.com/20250215/41581_84a40022/index.m3u8
飓风奇劫2018(HD中字),https://yzzy.play-cdn2.com/20220326/2115_aee03e89/index.m3u8
飓风奇劫2018(HD国语),https://yzzy21.playback-speed.com/20250214/41564_e299779f/index.m3u8
超级飓风2024(HD中字),https://yzzy21.playback-speed.com/20250214/41568_f73d6a8c/index.m3u8
谍徒迷局2025(HD国语),https://yzzy21.playback-speed.com/20250214/41572_aa087b92/index.m3u8
赤裸复仇1985(HD中字),https://yzzy21.playback-speed.com/20250213/41552_20e085e9/index.m3u8
天虎突击队2025(HD国语),https://yzzy21.playback-speed.com/20250213/41560_f50bba86/index.m3u8
毕加索机关1988(HD中字),https://yzzy21.playback-speed.com/20250212/41539_5cd9555b/index.m3u8
蛇蝎美人心1993(HD中字),https://yzzy21.playback-speed.com/20250212/41536_0f44ea3a/index.m3u8
执法女先锋21994(HD中字),https://yzzy21.playback-speed.com/20250212/41534_b04c9da9/index.m3u8
青蛇缘起2025(HD国语),https://yzzy21.playback-speed.com/20250212/41540_af5341aa/index.m3u8
大官小官2024(HD中字),https://svip.high24-playback.com/20250211/18426_18763821/index.m3u8
古惑仔3之只手遮天1996(HD国语版),https://yzzy.play-cdn17.com/20230820/16595_19ad0c55/index.m3u8
古惑仔3之只手遮天1996(HD粤语),https://svip.high25-playback.com/20250211/19486_5af80c90/index.m3u8
古惑仔2之猛龙过江1996(HD国语),https://svip.high1-playback.com/20231002/1590_b4c75b5f/index.m3u8
古惑仔2之猛龙过江1996(HD粤语),https://svip.yyzy-play.vip/20250211/23250_826d9d4a/index.m3u8
古惑仔之人在江湖1996(HD国语),https://svip.high1-playback.com/20231002/1587_193a7d9b/index.m3u8
古惑仔之人在江湖1996(HD粤语),https://svip.yyzy-play.vip/20250211/23249_1dff005c/index.m3u8
血腥玛罗琳2002(HD中字),https://yzzy21.playback-speed.com/20250210/41517_b198a7eb/index.m3u8
引以为戒22024(HD中字),https://yzzy21.playback-speed.com/20250210/41514_22c648c4/index.m3u8
云杜娘1984(HD中字),https://yzzy21.playback-speed.com/20250210/41509_90a1dc3d/index.m3u8
改日再战2025(HD中字),https://yzzy21.playback-speed.com/20250209/41495_95e51df0/index.m3u8
规则改变者2025(HD中字),https://yzzy21.playback-speed.com/20250208/41475_5d6bc435/index.m3u8
幽灵警官2024(HD中字),https://yzzy21.playback-speed.com/20250207/41455_4f77bf1b/index.m3u8
塞古罗港使命2025(HD中字),https://yzzy21.playback-speed.com/20250206/41429_593df022/index.m3u8
真假学园0木更津乱斗篇2015(HD中字),https://svip.yyzy-play.vip/20250206/22737_f68ff090/index.m3u8
黑手党战争2024(HD中字),https://yzzy21.playback-speed.com/20250204/41399_6dc4cc90/index.m3u8
剃光头2010(HD中字),https://yzzy21.playback-speed.com/20250204/41391_59002e2c/index.m3u8
老男孩2013(HD中字),https://svip.high24-playback.com/20250202/17477_4d074bcf/index.m3u8
家园2024(HD中字),https://yzzy21.playback-speed.com/20250201/41357_cf96d755/index.m3u8
谍与蝶2025(HD国语),https://yzzy21.playback-speed.com/20250201/41359_69c4664c/index.m3u8
无间猎冰2025(HD国语),https://yzzy21.playback-speed.com/20250201/41360_7e022cff/index.m3u8
追龙番外篇之廉政大风暴2025(HD国语),https://yzzy21.playback-speed.com/20250131/41344_ba05920e/index.m3u8
封神第二部：战火西岐2025(TS国语),https://yzzy21.playback-speed.com/20250130/41323_559eaec3/index.m3u8
断毒2025(HD国语),https://yzzy21.playback-speed.com/20250130/41322_4fec9138/index.m3u8
大奉打更人之世间无我这般人2025(HD国语),https://yzzy21.playback-speed.com/20250129/41311_72e78399/index.m3u8
木乃伊狂鲨2024(HD中字),https://yzzy21.playback-speed.com/20250128/41305_68b53bc3/index.m3u8
为了皇帝2014(HD中字),https://yzzy21.playback-speed.com/20250128/41286_cd606d18/index.m3u8
笑傲江湖2025(HD国语),https://yzzy21.playback-speed.com/20250128/41290_ccea048a/index.m3u8
笑傲江湖2025(HD粤语),https://yzzy21.playback-speed.com/20250128/41289_e5c6cce8/index.m3u8
邪恶的剖析2015(HD中字),https://yzzy21.playback-speed.com/20250127/41271_370de574/index.m3u8
黑白潜行22025(HD粤语),https://yzzy21.playback-speed.com/20250125/41247_fb471117/index.m3u8
黑白潜行22025(HD国语),https://yzzy21.playback-speed.com/20250125/41246_aeb457e6/index.m3u8
星际迷航：31区2025(HD中字),https://yzzy21.playback-speed.com/20250124/41235_76e57955/index.m3u8
御用牙1972(HD中字),https://yzzy21.playback-speed.com/20250125/41241_54ed529f/index.m3u8
残阳猎杀2024(HD中字),https://yzzy21.playback-speed.com/20250124/41216_16727ac6/index.m3u8
解放：第二部2024(HD中字),https://yzzy21.playback-speed.com/20250124/41218_b32bc2ec/index.m3u8
堕入深渊2025(HD中字),https://yzzy21.playback-speed.com/20250124/41210_e833a137/index.m3u8
秦岭诡事之守护者2025(HD国语),https://yzzy21.playback-speed.com/20250124/41228_f0d39a77/index.m3u8
海岛巨蟒2025(HD国语),https://yzzy21.playback-speed.com/20250123/41208_7ed3abd4/index.m3u8
狙击精英: 背水一战2025(HD中字),https://yzzy21.playback-speed.com/20250122/41165_867f4e46/index.m3u8
枪支年代1991(HD中字),https://yzzy21.playback-speed.com/20250122/41171_160bf223/index.m3u8
神雕侠侣：问世间2025(HD国语),https://yzzy21.playback-speed.com/20250122/41184_ba277fde/index.m3u8
鬼遮眼2015(HD国语),https://yzzy21.playback-speed.com/20250119/41139_a99a9f03/index.m3u8
帕尔马之心2022(HD中字),https://yzzy21.playback-speed.com/20250118/41134_2db8396c/index.m3u8
速度与激情92021(HD中字),https://yzzy.play-cdn12.com/20221229/12848_19dd3dd1/index.m3u8
速度与激情92021(HD国语),https://svip.yyzy-play.vip/20250119/21453_eb12b2db/index.m3u8
亨利危险 电影版2025(HD中字),https://yzzy21.playback-speed.com/20250118/41114_d44d6a2b/index.m3u8
重返行动2025(HD中字),https://yzzy21.playback-speed.com/20250118/41116_77803fa1/index.m3u8
步枪俱乐部2024(HD中字),https://yzzy21.playback-speed.com/20250118/41119_8fa8a40b/index.m3u8
警报战2025(HD中字),https://yzzy21.playback-speed.com/20250118/41123_5d20c790/index.m3u8
黄沙渡2025(HD国语),https://yzzy21.playback-speed.com/20250118/41125_f3e8c292/index.m3u8
在西部的星空下1938(HD中字),https://yzzy21.playback-speed.com/20250117/41105_ae055120/index.m3u8
荣耀之谁与争锋2025(HD国语),https://yzzy21.playback-speed.com/20250116/41099_c24a30e4/index.m3u8
无迹之人2025(HD中字),https://yzzy21.playback-speed.com/20250116/41093_10dd3984/index.m3u8
普什帕：裁决2024(HD中字),https://yzzy21.playback-speed.com/20250114/41064_1c9de9ac/index.m3u8
钢铁斗士2024(HD中字),https://yzzy21.playback-speed.com/20250114/41071_ec42abc4/index.m3u8
王者天下42024(HD中字),https://yzzy21.playback-speed.com/20250115/41078_38d76e2a/index.m3u8
从邪恶中拯救我2020(HD中字),https://yzzy21.playback-speed.com/20241211/40513_0549bc7b/index.m3u8
荒地之风1936(HD中字),https://yzzy21.playback-speed.com/20250113/41026_7bda8d1d/index.m3u8
星际异形1996(HD中字),https://yzzy21.playback-speed.com/20250110/40971_5d9f554e/index.m3u8
救命行动2025(HD中字),https://yzzy21.playback-speed.com/20250110/40968_03c91454/index.m3u8
护卫者3：决战2025(HD国语),https://yzzy21.playback-speed.com/20250110/40964_667efb72/index.m3u8
精英部队2007(HD中字),https://yzzy21.playback-speed.com/20241230/40853_6257dc97/index.m3u8
精英部队2：大敌当前2010(HD中字),https://yzzy21.playback-speed.com/20241230/40854_bc86d14d/index.m3u8
深入敌后搞搞震21975(HD中字),https://yzzy21.playback-speed.com/20241230/40826_241af5bc/index.m3u8
三剑客2011(HD中字),https://yzzy21.playback-speed.com/20241230/40821_bbd8bb3d/index.m3u8
再造战士4：清算之日2012(HD中字),https://yzzy21.playback-speed.com/20250101/40865_ac87667b/index.m3u8
狮女2023(HD中字),https://yzzy21.playback-speed.com/20250101/40866_7e35b294/index.m3u8
蝙蝠侠1989(HD中字),https://svip.high24-playback.com/20250105/15222_82a3474b/index.m3u8
罪犯斗兽场2022(HD中字),https://yzzy21.playback-speed.com/20250104/40903_701049e9/index.m3u8
黑衣天使2024(HD中字),https://yzzy21.playback-speed.com/20250104/40905_ebc684cb/index.m3u8
怪人2025(HD国语),https://yzzy21.playback-speed.com/20250103/40884_6044d5f0/index.m3u8
魔道天师：幽冥黄泉2025(HD国语),https://yzzy21.playback-speed.com/20250103/40887_06254efe/index.m3u8
指环王：洛汗之战2024(HD中字),https://yzzy21.playback-speed.com/20241228/40778_82818cbb/index.m3u8
缉毒警探1993(HD中字),https://yzzy21.playback-speed.com/20241226/40768_35bbbe01/index.m3u8
猎毒者22024(HD国语),https://yzzy21.playback-speed.com/20241226/40765_08709dd5/index.m3u8
破局2025(HD国语),https://yzzy21.playback-speed.com/20250101/40868_bbb100ab/index.m3u8
老炮敢死队2024(HD国语),https://yzzy21.playback-speed.com/20241231/40859_a875fceb/index.m3u8
异变狼人2024(HD中字),https://yzzy21.playback-speed.com/20241225/40747_9a7ba1e7/index.m3u8
暴走午夜2020(HD中字),https://yzzy21.playback-speed.com/20241225/40746_492f1aae/index.m3u8
命运征服者2024：印度版(HD中字),https://yzzy21.playback-speed.com/20241223/40721_48070299/index.m3u8
乌托邦2024(HD中字),https://yzzy21.playback-speed.com/20241223/40717_94a61d33/index.m3u8
猎毒者2022(HD国语),https://yzzy21.playback-speed.com/20241223/40713_5512393b/index.m3u8
粉碎罪恶2023(HD中字),https://yzzy21.playback-speed.com/20241222/40710_b7d157d6/index.m3u8
心灵致动2024(HD中字),https://yzzy21.playback-speed.com/20241222/40708_c9882219/index.m3u8
复仇女神2024(HD中字),https://yzzy21.playback-speed.com/20241222/40703_cda1559c/index.m3u8
冷雨剑潇潇2024(HD国语),https://yzzy21.playback-speed.com/20241227/40775_1dca1b37/index.m3u8
海盗霸王1945(HD中字),https://yzzy21.playback-speed.com/20241220/40684_98f01586/index.m3u8
吞噬星空剧场版血洛大陆2024(HD国语),https://svip.high25-playback.com/20241208/13880_f6309080/index.m3u8
荡寇滩1972(HD国语),https://yzzy21.playback-speed.com/20241218/40658_18e086a7/index.m3u8
机车杀手1971(HD中字),https://yzzy21.playback-speed.com/20241218/40655_feddab26/index.m3u8
巨猿大战机械猿：新秩序2024(HD中字),https://yzzy21.playback-speed.com/20241217/40634_fe533c10/index.m3u8
紫茉莉2024(HD中字),https://yzzy21.playback-speed.com/20241216/40629_70fd9640/index.m3u8
绣春刀：诛邪2024(HD国语),https://yzzy21.playback-speed.com/20241225/40757_abf192b5/index.m3u8

🏆喜剧片场,#genre#
干脆杀了他算了2025(HD中字),https://cdn.yzzy29-play.com/20250803/477_74071a67/index.m3u8
疯狂的佛牌2025(HD中字),https://cdn.yzzy29-play.com/20250803/476_598b3e71/index.m3u8
地球上的星星2(HD中字)2025,https://cdn.yzzy29-play.com/20250803/474_25ddc0f8/index.m3u8
绑架公司2024(HD中字),https://cdn.yzzy29-play.com/20250803/473_2050e03c/index.m3u8
我的牛津岁月2025(HD中字),https://cdn.yzzy29-play.com/20250802/471_8e6b42f1/index.m3u8
两个女人2025(HD中字),https://cdn.yzzy29-play.com/20250802/467_ab817c93/index.m3u8
先洗未来钱(HD国语)1994,https://cdn.yzzy29-play.com/20250731/457_42998cf3/index.m3u8
摆渡人2016(HD国语),https://yzzy.play-cdn2.com/20220330/4794_ff62eb5e/index.m3u8
摆渡人2016(HD粤语),https://cdn.yzzy29-play.com/20250730/438_1651cf0d/index.m3u8
浪漫喜剧2010(HD中字),https://cdn.yzzy29-play.com/20250727/425_25b2822c/index.m3u8
高尔夫球也疯狂2(HD中字),https://cdn.yzzy29-play.com/20250726/419_7eacb532/index.m3u8
多幸运遇见你(HD国语),https://cdn.yzzy29-play.com/20250725/418_d1f255a3/index.m3u8
物质主义者(HD中字),https://cdn.yzzy29-play.com/20250725/415_42e7aaa8/index.m3u8
圣克莱尔(HD中字),https://cdn.yzzy29-play.com/20250724/407_f4f6dce2/index.m3u8
冥婚红包(HD中字),https://cdn.yzzy29-play.com/20250724/400_18d80423/index.m3u8
长安的荔枝(TS中字),https://cdn.yzzy29-play.com/20250723/398_b7b16ecf/index.m3u8
这位壮士(HD国语),https://cdn.yzzy29-play.com/20250723/396_f8c1f23d/index.m3u8
脱衣舞娘(HD中字),https://vvip.high26-playback.com/20250722/16285_970e789e/index.m3u8
情窦半开时(HD中字),https://cdn.yzzy27-play.com/20250722/11382_cb3213ad/index.m3u8
爱情使你盲目(HD无字),https://vvip.high26-playback.com/20250722/16282_a99868f5/index.m3u8
新·驯龙高手(HD中字),https://cdn.yzzy29-play.com/20250715/341_3dd48ab3/index.m3u8
一个叫加纳的国家(HD中字),https://cdn.yzzy29-play.com/20250713/331_6da37dd3/index.m3u8
校园犬神2(HD中字),https://cdn.yzzy29-play.com/20250713/330_fe73f687/index.m3u8
鬼妻冢(HD中字),https://cdn.yzzy29-play.com/20250712/318_432aca3a/index.m3u8
梅迪亚度假婚礼团(HD中字),https://cdn.yzzy29-play.com/20250712/320_32072254/index.m3u8
一切都会好的2025(HD中字),https://cdn.yzzy29-play.com/20250712/323_bc6dc48b/index.m3u8
这个高中没有鬼2(HD中字),https://cdn.yzzy29-play.com/20250712/324_f2fc9902/index.m3u8
这个高中没有鬼3(HD中字),https://cdn.yzzy29-play.com/20250712/325_89f0fd5c/index.m3u8
大宝明天见(HD国语),https://cdn.yzzy29-play.com/20250712/313_158f3069/index.m3u8
维拉和其他人的快乐(HD中字),https://cdn.yzzy29-play.com/20250711/299_ef0d3930/index.m3u8
家族游戏2018(HD中字),https://cdn.yzzy29-play.com/20250712/303_11b9842e/index.m3u8
西游之诸神之战(HD国语),https://cdn.yzzy27-play.com/20250712/9721_3d98b79a/index.m3u8
